CUST_ID,PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS
C17073,0,0,2552.869584,20,0,2500,1028.314286
C17074,574.95,453.65,58.379957,3,10,1500,963.80147
C17075,73.17,73.17,0,0,3,2900,160.363635
C17076,630.42,287.89,0,0,31,4000,671.281725
C17077,389.44,389.44,0,0,8,2500,455.962105
C17078,229,0,2102.258461,8,1,8000,3679.035805
C17079,479.96,479.96,0,0,35,2500,431.591387
C17080,0,0,271.277923,5,0,1800,788.245672
C17081,0,0,78.259015,1,0,1200,152.786639
C17082,1342.31,1100.56,1993.285912,8,23,8000,5720.735722
C17083,0,0,469.836414,1,0,1000,2801.977685
C17084,3248.83,1314.9,4232.135689,5,38,6500,3620.440772
C17085,247.92,247.92,0,0,12,4000,227.869425
C17086,1551.27,606.5,0,0,26,6500,1779.381962
C17087,71.99,71.99,4865.41145,2,2,7500,887.3365
C17088,172.61,0,0,0,3,7000,5359.784024
C17089,79.8,0,3494.069968,16,1,2500,1967.368185
C17090,0,0,867.928181,1,0,1000,47.1444
C17091,210.8,210.8,0,0,10,2500,193.95584
C17092,547.46,90,455.540479,13,23,900,315.918387
C17093,381.2,381.2,0,0,18,2500,330.100638
C17094,1000,0,3807.688019,10,4,6000,2686.360691
C17095,1666.2,1666.2,0,0,60,1500,1662.438437
C17096,773.36,653.56,0,0,7,3000,1169.758034
C17097,0,0,452.176025,1,0,1500,263.839295
C17098,229.25,229.25,4214.846529,8,7,7500,1563.077507
C17099,0,0,3492.909117,7,0,3500,1478.753996
C17100,684.24,684.24,0,0,37,1000,2154.534733
C17101,848,0,0,0,3,4500,1143.616386
C17102,416.76,416.76,0,0,10,1000,169.674083
C17103,0,0,476.711979,11,0,1200,855.075968
C17104,0,0,1056.46058,3,0,1200,119.701887
C17105,4689.03,617.9,0,0,39,5000,1078.201925
C17106,150,150,1066.604854,4,6,1200,1445.633559
C17107,1169,1169,0,0,24,1900,915.66564
C17108,114,0,0,0,1,4000,520.598144
C17109,35,35,0,0,2,7500,122.129596
C17110,1067.5,216.9,0,0,8,4000,577.184902
C17111,427.5,427.5,0,0,23,1500,443.007864
C17112,1002,1002,0,0,4,1500,1863.921412
C17113,468.36,219.36,472.378556,1,9,6000,1042.879923
C17114,223.6,168,0,0,11,4500,1358.034176
C17115,0,0,1903.985872,21,0,3500,628.807815
C17116,0,0,18.724916,1,0,1000,217.320342
C17117,376.2,376.2,0,0,24,1500,1100.109444
C17118,2443.2,2443.2,0,0,38,6000,6540.889639
C17119,668.27,668.27,0,0,8,4000,143.21216
C17120,76,76,0,0,4,5000,186.022727
C17121,0,0,1356.070364,2,0,6500,3602.698387
C17122,1348.41,802.2,0,0,25,1300,430.736402
C17123,0,0,119.746155,5,0,1200,263.793622
C17124,595.86,311.36,290.519119,8,21,1000,667.966217
C17125,363.38,363.38,36.363896,1,6,1200,284.093261
C17126,1235.39,0,887.597551,6,41,2000,2002.428473
C17127,570.96,570.96,0,0,6,1000,445.823378
C17128,0,0,719.007929,2,0,6000,1015.947851
C17129,320,320,0,0,8,1000,161.356208
C17130,0,0,2359.300912,14,0,2500,118.044156
C17131,0,0,672.244034,3,0,700,212.752075
C17132,0,0,4871.925128,8,0,5500,2574.272358
C17133,2996.92,714.33,0,0,95,5000,1222.419114
C17134,0,0,1494.880019,8,0,1400,888.735185
C17135,110,110,0,0,2,1000,789.587001
C17136,502.54,0,0,0,8,450,907.540077
C17137,578,578,0,0,8,5000,780.002496
C17138,151.69,0,443.392028,14,2,2000,496.543523
C17139,1690.93,0,0,0,25,1200,1783.396008
C17140,0,0,5676.779668,6,0,50,7570.207782
C17141,930,930,0,0,6,1000,1205.16186
C17142,356.27,354.87,0,0,6,6500,96.582811
C17143,163.2,163.2,0,0,9,3000,144.275838
C17144,0,0,244.504364,4,0,1500,456.999782
C17145,0,0,12281.83439,31,0,1200,12485.43289
C17146,924.34,386.28,1030.464188,5,15,1200,2011.28106
C17147,0,0,328.292364,3,0,700,175.301978
C17148,0,0,108.209814,1,0,8500,3838.187983
C17149,573.36,118.36,0,0,4,1100,875.900693
C17150,680,680,0,0,8,3500,668.711777
C17151,45.65,0,0,0,1,1800,486.063311
C17152,91,45,1756.688037,9,7,3000,492.928487
C17153,69.8,0,2317.754635,2,1,7000,4393.869532
C17154,569.2,253.33,2056.894621,7,12,5000,836.699278
C17156,245.77,0,1511.89442,6,1,3000,432.966217
C17157,986,986,0,0,10,1000,807.394469
C17158,0,0,1584.255192,6,0,2500,230.076354
C17159,72.9,72.9,4308.339621,46,5,5000,332.345466
C17160,833.36,833.36,0,0,30,1500,962.749997
C17161,619.59,0,0,0,1,4000,997.081601
C17162,393.29,347.64,0,0,13,1000,0
C17163,383.45,383.45,127.673881,4,17,1800,956.531234
C17164,617.98,0,0,0,13,1200,58.469887
C17165,1187.42,0,0,0,11,6000,1214.034802
C17166,0,0,823.171535,5,0,4500,899.369544
C17167,464.95,330.05,0,0,14,1000,424.138187
C17168,1385.56,1135.56,1308.516411,4,39,4500,1517.623087
C17169,294.28,294.28,0,0,8,2500,506.189083
C17170,673.1,26.49,0,0,18,6000,665.773943
C17172,187.5,187.5,0,0,6,2000,280.02494
C17173,274.92,274.92,0,0,12,1000,253.155177
C17174,770.05,660.65,286.123717,5,23,1500,748.204441
C17175,398.98,398.98,0,0,6,2500,452.347581
C17176,41.2,0,0,0,1,2000,91.092518
C17177,4085.81,928.5,4023.466646,11,31,7500,1266.516033
C17178,643.6,643.6,0,0,13,1400,440.20021
C17179,1019.33,839.33,0,0,54,5000,1697.366202
C17180,134.97,134.97,0,0,6,4000,202.780964
C17181,2863.31,455.78,832.203874,10,27,1500,3344.466066
C17182,76.51,25.58,0,0,2,2500,0
C17183,4655.55,1356.12,0,0,44,6500,1231.610235
C17184,450,450,1525.378257,7,6,3000,981.480493
C17185,155.96,155.96,0,0,8,1200,717.21209
C17186,0,0,2115.782999,5,0,4000,674.711298
C17187,144.94,144.94,0,0,7,5000,249.685121
C17188,84.99,0,1732.031229,26,2,2000,82.0748
C17189,650.04,650.04,390.362711,1,24,2000,775.769041
C17190,891.28,891.28,0,0,6,10000,7220.399443
C17191,1958.59,420.77,0,0,23,4000,1115.39686
C17192,1.4,0,189.110391,1,2,4500,0
C17193,77,0,0,0,1,300,569.468306
C17194,0,0,1095.216749,1,0,4000,605.021251
C17195,1004.98,530.4,216.03202,2,34,1800,553.872653
C17196,990.73,0,0,0,9,4000,2626.23328
C17197,630.03,0,0,0,1,3000,294.185139
C17198,150,150,0,0,6,1000,390.113261
C17199,4337.19,1426.56,898.684405,7,80,2500,4100.813557
C17200,391.32,391.32,0,0,12,1000,357.097464
C17201,0,0,2926.134036,4,0,4500,989.548331
C17202,0,0,379.770302,14,0,5000,1026.639661
C17203,0,0,463.742544,5,0,4000,763.120271
C17204,2961.46,1000,0,0,23,1600,3499.936377
C17205,776.92,0,0,0,10,3000,752.509422
C17206,0,0,1572.596837,14,0,1200,1865.52686
C17207,1108.36,239.2,0,0,14,3000,791.871856
C17208,373.34,63.34,0,0,4,5000,584.836547
C17209,213.75,213.75,0,0,9,2500,196.765989
C17210,1632.88,123.98,0,0,30,6500,958.185395
C17211,450.45,126.65,886.135972,7,9,3000,929.632134
C17212,0,0,1512.015822,14,0,1500,1856.738688
C17213,796.56,796.56,0,0,12,2500,772.022619
C17214,1503.26,311,0,0,8,4000,1230.180271
C17215,0,0,1269.320949,5,0,2500,467.950231
C17216,961.86,961.86,0,0,34,5000,905.343134
C17217,50.37,50.37,0,0,3,2000,578.775786
C17218,0,0,5760.383488,9,0,6500,1266.3564
C17219,342.74,342.74,0,0,20,2000,327.166041
C17220,1063.65,643.41,0,0,29,7000,1051.282851
C17221,3173.5,3173.5,651.192848,4,11,1000,2757.343301
C17222,424.44,424.44,0,0,12,2500,159.715319
C17223,701.52,701.52,0,0,13,1500,612.91894
C17224,0,0,272.151183,3,0,6500,592.120457
C17225,0,0,73.140635,1,0,1200,335.79384
C17226,589.94,589.94,0,0,23,5000,482.481306
C17227,332.5,332.5,0,0,6,3000,812.371249
C17228,313.25,313.25,0,0,7,3000,456.429011
C17229,1055.7,1055.7,0,0,14,5000,1083.300243
C17230,1337.18,1250.58,181.491612,1,23,4500,1686.830156
C17231,0,0,6125.592369,12,0,4800,3040.97074
C17232,229,0,3766.751558,7,1,5000,4637.083029
C17233,0,0,1090.788584,5,0,1200,65.437308
C17234,170,0,1042.121023,3,1,1200,1327.700776
C17235,912.98,0,284.659738,1,3,1200,1652.011127
C17236,45,0,0,0,9,1500,326.716166
C17237,26784.62,270.3,0,0,33,30000,30029.01496
C17239,111.84,111.84,0,0,11,1500,115.525496
C17240,1691.22,1691.22,0,0,24,3000,1378.090415
C17241,96.69,0,0,0,14,1500,297.195559
C17242,901.6,0,4589.501068,17,24,10750,1366.889828
C17243,610.47,610.47,0,0,9,2000,616.052713
C17244,278,278,0,0,8,1000,429.55698
C17245,217.5,0,2468.218219,5,2,3000,536.833697
C17246,0,0,662.790719,3,0,500,1082.344709
C17247,503.92,133.62,0,0,14,2500,142.308045
C17248,0,0,1770.461427,1,0,3000,859.631936
C17249,0,0,111.235788,2,0,6500,407.327265
C17250,1242.55,1242.55,0,0,14,2000,2202.224677
C17251,860.95,0,0,0,10,800,1001.313048
C17252,622.03,622.03,1344.577203,6,17,1800,1064.435406
C17253,0,0,189.391686,1,0,1500,57.999563
C17254,400,400,1141.617933,3,10,1200,424.376685
C17255,556.52,19.52,1008.781338,4,2,3000,1100.700834
C17256,0,0,3752.986964,8,0,4500,445.629714
C17257,0,0,1372.812459,3,0,1500,201.628458
C17258,0,0,275.471932,5,0,2500,1022.595043
C17259,682.64,682.64,0,0,16,2000,864.625632
C17260,209.62,209.62,1425.661833,6,8,3000,559.604995
C17261,341.37,341.37,0,0,7,2500,101.053841
C17262,0,0,2463.531694,5,0,2500,7547.470632
C17263,449.86,449.86,0,0,19,1000,1605.512753
C17264,1118.91,0,19.094068,1,15,1800,1376.390319
C17265,74.99,74.99,2826.208633,6,4,4500,872.642121
C17266,250.72,0,0,0,6,6500,2362.786253
C17267,0,0,147.241855,1,0,500,667.921811
C17268,0,0,176.181983,3,0,1200,310.991074
C17269,46.65,0,1423.863661,5,1,3000,1424.667783
C17270,3482.9,2132.1,348.857163,2,39,7500,3044.978061
C17271,947.97,947.97,0,0,28,5000,876.723841
C17272,0,0,2339.490308,18,0,2500,166.510521
C17273,1976.5,700,146.371963,1,18,1500,467.583907
C17274,207,207,0,0,12,2500,0
C17275,93.6,93.6,0,0,3,1900,603.723258
C17276,199.32,199.32,0,0,12,1500,160.013341
C17277,269.34,191.34,78.31266,1,11,2000,641.186755
C17278,1259.93,124.97,1113.090333,13,11,2500,1609.219696
C17279,286.56,286.56,0,0,3,1500,1080.55703
C17280,319.34,319.34,0,0,6,2700,512.790367
C17281,237.66,237.66,0,0,3,3000,538.820587
C17282,142,130,178.259834,1,5,1200,429.827489
C17283,380.1,380.1,0,0,5,2500,443.106331
C17284,667.39,452.86,389.261392,6,12,6000,572.759229
C17285,166.63,166.63,0,0,1,6000,331.28441
C17286,1659.13,317.84,0,0,36,5000,1296.563214
C17287,0,0,145.563558,1,0,1200,1055.203377
C17288,368.84,368.84,0,0,6,3000,417.861072
C17289,234,234,0,0,6,1500,303.704799
C17290,3148.36,732.61,0,0,63,4000,3140.255647
C17291,158,68,0,0,5,900,358.518609
C17292,302.91,0,0,0,12,3000,287.749893
C17293,195,195,0,0,9,2000,283.424488
C17294,750.02,162,477.128277,7,13,1200,215.867749
C17295,1944.26,1244.26,819.47409,2,10,2700,2628.464774
C17296,74,74,0,0,2,6000,68.147484
C17297,0,0,2704.302935,2,0,3000,592.958317
C17298,952.02,506.94,0,0,26,4000,1452.017727
C17299,84.05,84.05,0,0,5,4000,171.883336
C17300,0,0,207.390596,4,0,3000,276.975673
C17302,0,0,1496.629534,4,0,1500,1779.274853
C17303,844.45,0,0,0,6,3000,530.463101
C17304,3670.46,1066.88,371.312458,4,82,4000,1098.980289
C17305,0,0,869.988157,6,0,1200,881.16504
C17306,664.83,664.83,1106.333559,4,11,2500,401.138062
C17307,582.6,582.6,0,0,12,3000,854.15178
C17308,1024.75,1024.75,0,0,39,1200,746.172552
C17309,862.95,0,0,0,5,1900,987.668179
C17310,220.7,220.7,400.571728,7,12,3000,782.80657
C17311,4349.38,323.3,0,0,31,3000,4388.029841
C17312,124.65,0,0,0,2,600,312.63967
C17313,252,252,0,0,7,2500,430.487291
C17314,182.16,182.16,0,0,8,5000,150.287189
C17315,5244.8,3155.06,0,0,70,12500,2823.945882
C17316,335,236,0,0,10,1000,661.587172
C17317,2783.03,775.77,0,0,32,2000,2924.377302
C17318,283.02,283.02,0,0,6,1000,213.493415
C17319,218.76,218.76,0,0,12,5000,199.280071
C17320,4258.57,1136.64,0,0,30,5000,2660.323704
C17321,384,384,0,0,12,1500,568.982664
C17322,0,0,2966.464163,5,0,3000,7842.362894
C17323,88.89,0,0,0,2,1500,167.408848
C17324,0,0,57.112427,2,0,700,241.173093
C17325,0,0,2750.442399,2,0,9000,302.484224
C17326,0,0,3010.940233,5,0,10000,6038.594309
C17327,1410.35,714.9,0,0,29,2500,1202.218177
C17328,0,0,18.751913,1,0,500,46.268562
C17329,772.8,0,0,0,9,1200,850.9555
C17330,1175.88,1175.88,0,0,10,2000,1410.334754
C17331,604.52,426.36,0,0,17,1400,611.086937
C17332,248.1,137.3,0,0,7,1200,111.212325
C17334,55,55,0,0,4,1500,190.74504
C17335,109.16,74.16,0,0,9,4000,125.832337
C17336,141.12,141.12,0,0,7,5000,94.386204
C17337,533.73,319.75,606.668879,5,21,1500,1403.721157
C17338,0,0,369.262743,2,0,1700,299.568227
C17339,865.07,865.07,0,0,46,5000,1255.249234
C17340,133.35,133.35,0,0,1,2500,936.840542
C17341,81.12,81.12,0,0,3,4000,157.006258
C17342,234.48,234.48,0,0,12,2500,109.281131
C17343,1986.7,1986.7,0,0,6,700,2186.981284
C17344,2159.68,1561.66,0,0,46,3000,2161.393568
C17345,169.56,169.56,0,0,9,2500,181.438267
C17346,4266.25,2052.2,0,0,67,4000,3822.475208
C17347,458,0,0,0,2,3000,641.866089
C17348,2371.92,2371.92,0,0,12,2000,1741.315136
C17349,64.12,64.12,0,0,7,2000,422.115624
C17350,0,0,7529.012056,15,0,7000,1593.23412
C17351,211.05,0,4014.66362,19,4,3000,3615.055541
C17352,265.18,110.28,1216.25491,7,7,1500,292.523356
C17353,588,588,0,0,12,2500,611.475897
C17354,0,0,892.182389,5,0,1000,546.738575
C17355,100,0,2031.677435,13,1,2000,575.557594
C17356,505.79,393.3,1601.520906,5,12,5000,1210.835102
C17357,779.35,0,0,0,7,1200,812.070417
C17358,339.69,339.69,0,0,6,1200,76.455028
C17359,0,0,5018.474514,6,0,2000,3406.081412
C17360,89.75,89.75,0,0,5,4000,132.580643
C17361,190,0,108.768879,2,1,1200,119.940752
C17362,264,0,0,0,3,5000,235.996925
C17363,0,0,1297.518366,4,0,1200,1490.988443
C17364,0,0,266.561781,1,0,2500,226.212069
C17365,540,20,0,0,2,4000,245.492892
C17366,1290.24,88.87,0,0,12,6000,963.846752
C17367,235.4,235.4,615.789083,4,6,1800,831.048408
C17368,1167.39,0,200.106907,3,16,2500,470.516409
C17369,3726.65,1189.76,0,0,74,3000,5125.340024
C17370,285.39,285.39,0,0,9,1500,305.985621
C17371,356.15,0,0,0,27,1600,349.838628
C17372,465.6,233.6,2406.661489,13,9,4500,949.278907
C17373,230.1,200.1,0,0,7,1500,415.795291
C17374,125,125,0,0,5,1000,340.888872
C17376,0,0,352.784134,11,0,1700,729.695998
C17377,4572.32,1844.95,2935.973895,40,38,4000,6555.062784
C17378,133,133,0,0,6,1500,153.124928
C17379,2566.91,2566.91,0,0,41,5000,2649.088349
C17380,150,150,0,0,3,450,228.715923
C17381,269.28,269.28,0,0,9,1500,208.949793
C17382,1405.22,576.82,0,0,26,10500,470.831678
C17383,586.77,485.37,1726.922555,7,31,3400,1472.730273
C17384,55.5,55.5,0,0,3,3500,1041.914403
C17385,991.48,284.46,208.802882,5,24,1400,959.26132
C17386,78.19,78.19,0,0,7,5000,63.770059
C17387,0,0,708.972588,12,0,1900,493.854051
C17388,0,0,1695.629234,18,0,3000,710.063755
C17389,335.62,335.62,0,0,6,1000,762.737851
C17390,2734.77,1088.9,4303.863961,23,24,9500,8122.574527
C17391,457.68,457.68,0,0,24,4000,157.893758
C17392,0,0,2200.173071,2,0,1200,2763.958077
C17393,0,0,3800.293424,16,0,4000,4869.842863
C17394,503.41,503.41,445.031842,21,21,1000,1108.862245
C17395,0,0,4353.620039,21,0,3000,4229.128226
C17396,659.72,573.86,0,0,29,4000,1070.775031
C17397,0,0,4464.940638,45,0,6500,6925.733929
C17398,0,0,869.489056,2,0,1000,359.36061
C17399,120,0,1085.441874,12,1,6500,870.661235
C17400,1180.68,0,0,0,4,1500,948.216919
C17401,440,440,0,0,11,1000,445.575139
C17402,220,0,0,0,1,3000,427.409497
C17403,658.87,579.2,0,0,17,2000,758.215724
C17404,1370.19,0,0,0,21,2500,1391.682252
C17405,0,0,762.301096,11,0,1500,1035.62732
C17406,0,0,513.751922,10,0,2000,573.083099
C17407,447.81,158.38,5515.157108,16,17,8500,458.534768
C17408,105,0,391.351946,3,2,700,239.928287
C17409,680,0,0,0,2,2500,1261.970352
C17410,154.38,0,37.197366,1,2,4000,1909.161919
C17411,1013.5,437.5,1243.093189,5,15,2000,654.473825
C17412,498.99,0,1353.14431,10,8,3000,685.344851
C17413,0,0,272.520678,3,0,2000,514.651337
C17414,0,0,5807.528817,13,0,6000,1083.891126
C17415,554.7,238.7,0,0,13,1000,579.784969
C17416,295,0,0,0,4,1200,428.640942
C17417,1456.07,1380,5425.912807,16,8,10500,6933.817424
C17418,1477.42,1477.42,1434.563127,1,49,2500,2860.74586
C17419,633.71,316.89,0,0,20,4000,255.469805
C17420,0,0,663.355012,2,0,6500,1305.706821
C17421,500.09,500.09,0,0,24,3000,521.673011
C17422,0,0,236.725014,7,0,1500,536.361045
C17423,0,0,1030.19301,1,0,1200,300.826793
C17424,2123.43,2123.43,424.95317,1,7,7500,2812.54066
C17425,1814.65,960,1825.212313,6,24,3000,1281.171589
C17426,0,0,5558.961557,20,0,5500,4608.621771
C17427,1365.5,1029.5,0,0,37,5000,1340.02971
C17428,56.42,0,419.348768,13,3,800,429.961027
C17429,1149.92,420.06,5157.157638,42,20,6500,2171.419976
C17430,907.99,0,339.493008,2,8,1120,1223.617997
C17431,0,0,4750.570325,2,0,6000,3537.546355
C17432,385.4,385.4,0,0,5,2500,416.407817
C17433,0,0,857.622301,5,0,1200,274.760566
C17434,109,0,317.452807,13,2,8000,456.810152
C17435,0,0,239.097147,3,0,1200,323.486669
C17436,500,500,182.955711,1,4,1200,510.340741
C17437,1800,1800,0,0,9,5000,2021.257541
C17438,30,0,39.323999,2,4,1200,264.032163
C17439,329.25,329.25,1153.945828,6,13,1000,2406.97813
C17440,1791.11,546.64,3091.496553,19,22,5500,1409.686401
C17441,550.93,550.93,0,0,17,4000,579.825344
C17442,0,0,166.250847,1,0,2500,253.408681
C17443,187.25,187.25,0,0,7,3000,296.967289
C17444,1169.73,0,0,0,9,1500,877.026023
C17445,0,0,555.036998,4,0,500,218.664436
C17446,1610.06,398.16,0,0,10,3500,274.724354
C17448,2767.85,2272.26,0,0,36,3000,1322.585206
C17449,81.78,81.78,0,0,1,4000,896.300688
C17450,1750.66,1107.48,26268.69989,10,36,8500,25203.91336
C17451,481.01,0,461.403602,6,4,1200,139.715889
C17452,0,0,1221.85443,6,0,5000,1169.235129
C17453,226.07,226.07,0,0,7,2500,0
C17454,0,0,1480.171443,4,0,3000,571.934258
C17455,272.93,272.93,1120.44963,2,14,2500,764.791793
C17456,324.17,324.17,0,0,5,1500,354.506682
C17457,124.03,0,0,0,1,1000,309.366769
C17458,373.77,373.77,0,0,12,7000,381.479704
C17459,2522.03,341.24,0,0,18,9000,1898.185428
C17460,108,108,0,0,4,1000,98.195732
C17461,2241.87,300.32,0,0,45,2500,2578.745567
C17462,1007.4,65.58,0,0,11,2000,506.930593
C17463,653.95,0,0,0,8,2500,1327.025412
C17464,350,350,0,0,6,3000,421.815239
C17465,2460,2460,0,0,24,2500,3601.545344
C17466,3262.5,2075.76,0,0,17,4500,2683.090485
C17467,906.81,457.16,730.50642,2,29,1000,1590.918593
C17468,636.84,152.64,2224.941246,11,7,3000,443.001353
C17469,2968.2,0,7709.347455,2,26,9000,3035.412729
C17470,0,0,18.240626,1,0,1500,1132.985402
C17471,398.57,287.33,0,0,4,2500,821.069037
C17472,0,0,2045.731359,14,0,6500,1573.751794
C17473,11577,602,875.58307,6,97,5500,12148.50351
C17474,1002.4,0,196.076296,4,18,2000,173.632529
C17476,859.03,859.03,1360.869614,21,31,9000,8655.727728
C17477,0,0,639.271966,5,0,2500,364.636263
C17478,518.88,518.88,0,0,76,600,670.361848
C17479,1247.43,1247.43,0,0,41,1000,1314.358147
C17480,351.88,247.1,445.263361,13,10,800,785.561972
C17481,337,337,0,0,18,2500,398.157668
C17482,361.49,0,0,0,9,1500,625.790303
C17483,2199.62,1896.06,0,0,32,3000,2377.36405
C17484,53.9,53.9,0,0,7,1500,330.888649
C17485,0,0,263.591009,1,0,1500,684.225274
C17486,323.71,323.71,0,0,17,1500,219.996991
C17487,169.54,0,1406.735573,14,3,2500,302.97678
C17488,0,0,2791.511852,8,0,4500,810.481966
C17489,133.45,116.65,437.390028,1,6,2500,469.271786
C17490,17.6,0,0,0,1,4000,589.674674
C17491,316.2,316.2,0,0,24,2000,391.398298
C17492,973.5,0,0,0,1,2000,28.078586
C17493,0,0,869.402466,2,0,2000,543.796511
C17494,0,0,1651.711638,21,0,3000,341.938368
C17495,905.04,359.92,0,0,20,4000,392.482391
C17496,45.65,0,0,0,1,1000,165.821773
C17497,108.2,108.2,0,0,5,4500,0
C17498,208,208,0,0,10,3000,253.537038
C17499,0,0,1361.306734,2,0,1500,1515.946459
C17500,1534.71,1103.31,1363.547989,26,18,1700,1809.593702
C17501,309.25,19.85,0,0,8,2000,675.101601
C17502,93.24,93.24,0,0,6,5000,156.57819
C17503,212.92,212.92,0,0,15,1500,1202.791804
C17504,375.92,0,38.237206,2,6,1700,530.069186
C17505,1044.2,208.24,0,0,26,6000,597.906134
C17506,240.51,111.87,0,0,14,500,340.349133
C17507,394,394,0,0,6,1500,778.621541
C17508,1520.76,863.57,0,0,24,3500,1771.078066
C17509,706.08,0,0,0,13,1500,1847.90353
C17510,1273,0,0,0,1,2500,2633.35913
C17511,0,0,138.410148,1,0,1500,150.90008
C17512,1214.55,221.88,399.600567,4,14,1500,1579.200728
C17513,368.16,368.16,0,0,32,2500,153.124113
C17514,135.31,135.31,0,0,7,1500,93.853979
C17515,658.24,0,0,0,2,4000,1609.331101
C17516,1373.27,685.12,1101.351331,4,30,4000,1705.162709
C17517,740.11,329.83,0,0,33,1200,1379.683829
C17518,2068.41,2068.41,0,0,27,2500,1984.989648
C17519,313.36,313.36,0,0,8,2000,428.089548
C17521,0,0,2101.089889,7,0,3000,1398.911214
C17522,0,0,136.209339,2,0,1700,277.622861
C17523,671.36,671.36,777.528996,1,13,3000,63.199553
C17524,0,0,134.388107,6,0,1200,585.94084
C17525,0,0,398.729042,1,0,500,757.357928
C17526,532.64,532.64,0,0,8,2500,547.608958
C17527,0,0,428.36939,5,0,1200,1596.300157
C17528,5812.17,669.6,638.563709,3,27,10500,4586.498256
C17529,1437.38,0,0,0,17,2000,1469.057487
C17530,48.04,48.04,0,0,4,1500,140.940173
C17531,0,0,4278.969301,11,0,7500,997.950103
C17532,641,0,913.146344,1,12,1800,1657.991354
C17533,0,0,1541.393819,3,0,5000,1528.928247
C17534,2459.18,2429.18,0,0,194,5500,2203.05836
C17535,6513.38,1818.7,0,0,41,5000,4960.050608
C17536,0,0,1149.411566,8,0,1200,126.873568
C17538,31.66,31.66,493.377807,14,2,2000,901.067057
C17539,387.12,387.12,0,0,12,2500,981.332431
C17540,1688.12,1688.12,0,0,12,4000,1641.148627
C17541,3473.11,2209.57,0,0,32,7500,3019.01839
C17542,0,0,614.430788,2,0,1200,216.978003
C17543,0,0,4045.770203,7,0,5000,334.730343
C17544,673.8,673.8,0,0,12,1700,727.421149
C17545,704.17,704.17,0,0,33,3400,274.26228
C17546,391.68,391.68,0,0,10,1500,442.402951
C17547,496.56,496.56,0,0,12,1000,254.599294
C17548,266.64,266.64,0,0,24,2500,77.991128
C17549,2870.76,1976.27,0,0,109,2500,3064.377023
C17550,1337.1,0,91.705707,1,13,10000,2067.611692
C17551,221.72,221.72,1324.264801,5,26,1700,2268.784133
C17553,777.16,777.16,0,0,47,3000,601.471905
C17554,299.77,299.77,0,0,16,2700,327.059511
C17555,153.89,153.89,0,0,11,1700,500.110264
C17556,419.88,419.88,0,0,24,2500,665.834636
C17557,443.28,443.28,0,0,12,3000,0
C17558,567.75,0,0,0,8,600,484.20499
C17559,415.47,0,762.195411,3,2,7000,3965.150992
C17560,412,0,0,0,2,2000,597.104874
C17561,3031.28,1414.93,0,0,52,3200,2513.922495
C17562,561.48,561.48,0,0,6,3000,891.708605
C17563,26.09,0,646.932676,16,4,1200,1218.866837
C17565,159,159,0,0,2,4000,134.532028
C17566,928.06,93.76,0,0,31,4500,2797.8913
C17567,545.38,545.38,0,0,11,4000,520.936337
C17568,0,0,3168.34945,22,0,4500,1360.105727
C17569,672,672,0,0,8,1500,775.413322
C17570,510.32,293.42,0,0,23,5000,552.200643
C17571,1588.34,1088.34,0,0,18,2500,1316.907062
C17572,392.96,392.96,0,0,8,4000,324.004832
C17573,2400.37,286.63,0,0,34,1700,2893.730422
C17574,2738.82,330,0,0,31,1000,2339.534377
C17575,101,0,0,0,2,1200,164.865563
C17576,248.73,248.73,8554.169846,49,2,9000,1824.639869
C17577,135.24,135.24,0,0,12,1200,328.934771
C17578,458.5,458.5,0,0,11,1500,65.156724
C17579,11994.71,0,496.521561,2,8,13450,508.797444
C17580,549,258,0,0,9,1000,569.597465
C17581,1109.83,0,379.155222,1,3,1200,0
C17582,57,0,0,0,1,1500,118.438703
C17583,1283.45,964.78,47.044876,1,27,3500,2430.864396
C17584,713.64,0,0,0,2,3000,1121.322787
C17585,194.6,0,2746.434556,8,4,9000,5149.230429
C17586,1194.22,1194.22,0,0,20,3777.777778,1775.371596
C17587,0,0,254.011804,4,0,1800,571.589438
C17588,837.48,837.48,0,0,12,3500,775.895535
C17589,377.86,299.86,0,0,24,2700,347.206621
C17590,343.46,121.62,1898.121821,11,13,1500,964.143984
C17591,119.19,119.19,181.735735,1,5,700,504.762147
C17593,56.94,56.94,0,0,3,3000,129.412694
C17594,242.06,242.06,0,0,6,1000,1610.237285
C17595,0,0,72.841356,2,0,1200,322.777824
C17596,0,0,1235.769004,2,0,3500,3428.646118
C17597,15.3,15.3,0,0,1,5000,190.254352
C17598,0,0,1294.098177,17,0,2500,816.5164
C17599,129.86,0,372.192943,1,1,4200,767.993781
C17600,0,0,916.64405,1,0,3000,504.66084
C17601,268.92,268.92,0,0,6,1500,458.387948
C17602,485.73,333.33,474.10077,1,3,2500,1657.453579
C17603,177.21,177.21,0,0,5,1400,0
C17604,208.76,59.76,73.235325,2,5,1500,447.764231
C17605,0,0,850.784054,10,0,1000,590.725031
C17606,258.36,258.36,0,0,6,1500,197.464636
C17607,0,0,1240.838098,4,0,1000,1242.9897
C17608,449.73,54.68,0,0,10,3000,664.529374
C17609,126.03,0,452.857459,2,1,1200,476.74593
C17610,623.3,239.25,0,0,19,4500,579.531266
